image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann65__ch2.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,65,2,drinking,bottle_or_cup,val,train,33252
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann86__ch0.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,86,0,drinking,bottle_or_cup,val,train,41048
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann86__ch1.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,86,1,drinking,bottle_or_cup,val,train,41138
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann86__ch2.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,86,2,drinking,bottle_or_cup,val,train,41228
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann86__ch3.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,86,3,drinking,bottle_or_cup,val,train,41312
ceiling__run2_2018-05-23-15-30-27.ids_3__vp8__ann21__ch0.jpg,ceiling,8,vp8/run2_2018-05-23-15-30-27.ids_3,21,0,drinking,bottle_or_cup,val,train,9048
ceiling__run2_2018-05-23-15-30-27.ids_3__vp8__ann21__ch1.jpg,ceiling,8,vp8/run2_2018-05-23-15-30-27.ids_3,21,1,drinking,bottle_or_cup,val,train,9138
ceiling__run2_2018-05-23-15-30-27.ids_3__vp8__ann21__ch2.jpg,ceiling,8,vp8/run2_2018-05-23-15-30-27.ids_3,21,2,drinking,bottle_or_cup,val,train,9190
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann13__ch0.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,13,0,drinking,bottle_or_cup,test,train,8268
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann13__ch1.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,13,1,drinking,bottle_or_cup,test,train,8316
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann18__ch0.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,18,0,drinking,bottle_or_cup,test,train,9141
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann18__ch1.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,18,1,drinking,bottle_or_cup,test,train,9193
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann91__ch0.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,91,0,drinking,bottle_or_cup,test,train,23228
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann91__ch1.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,91,1,drinking,bottle_or_cup,test,train,23316
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann91__ch2.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,91,2,drinking,bottle_or_cup,test,train,23404
ceiling__run1b_2018-05-23-16-19-17.ids_3__vp9__ann91__ch3.jpg,ceiling,9,vp9/run1b_2018-05-23-16-19-17.ids_3,91,3,drinking,bottle_or_cup,test,train,23487
ceiling__run1_2018-05-24-13-14-41.ids_3__vp10__ann12__ch0.jpg,ceiling,10,vp10/run1_2018-05-24-13-14-41.ids_3,12,0,drinking,bottle_or_cup,train,train,9198
ceiling__run1_2018-05-24-13-14-41.ids_3__vp10__ann29__ch0.jpg,ceiling,10,vp10/run1_2018-05-24-13-14-41.ids_3,29,0,drinking,bottle_or_cup,train,train,11949
ceiling__run1_2018-05-24-13-14-41.ids_3__vp10__ann46__ch0.jpg,ceiling,10,vp10/run1_2018-05-24-13-14-41.ids_3,46,0,drinking,bottle_or_cup,train,train,15387
ceiling__run1_2018-05-24-13-14-41.ids_3__vp10__ann103__ch0.jpg,ceiling,10,vp10/run1_2018-05-24-13-14-41.ids_3,103,0,drinking,bottle_or_cup,train,train,36813
ceiling__run2_2018-05-24-14-08-46.ids_3__vp10__ann95__ch0.jpg,ceiling,10,vp10/run2_2018-05-24-14-08-46.ids_3,95,0,drinking,bottle_or_cup,train,train,33888
ceiling__run2_2018-05-24-14-08-46.ids_3__vp10__ann95__ch1.jpg,ceiling,10,vp10/run2_2018-05-24-14-08-46.ids_3,95,1,drinking,bottle_or_cup,train,train,33946
ceiling__run1_2018-05-24-15-44-28.ids_3__vp12__ann36__ch0.jpg,ceiling,12,vp12/run1_2018-05-24-15-44-28.ids_3,36,0,drinking,bottle_or_cup,train,train,17378
ceiling__run1_2018-05-24-15-44-28.ids_3__vp12__ann36__ch1.jpg,ceiling,12,vp12/run1_2018-05-24-15-44-28.ids_3,36,1,drinking,bottle_or_cup,train,train,17467
ceiling__run1_2018-05-24-15-44-28.ids_3__vp12__ann36__ch2.jpg,ceiling,12,vp12/run1_2018-05-24-15-44-28.ids_3,36,2,drinking,bottle_or_cup,train,train,17542
ceiling__run1_2018-05-24-15-44-28.ids_3__vp12__ann70__ch0.jpg,ceiling,12,vp12/run1_2018-05-24-15-44-28.ids_3,70,0,drinking,bottle_or_cup,train,train,31051
ceiling__run1_2018-05-24-15-44-28.ids_3__vp12__ann70__ch1.jpg,ceiling,12,vp12/run1_2018-05-24-15-44-28.ids_3,70,1,drinking,bottle_or_cup,train,train,31140
ceiling__run1_2018-05-24-15-44-28.ids_3__vp12__ann70__ch2.jpg,ceiling,12,vp12/run1_2018-05-24-15-44-28.ids_3,70,2,drinking,bottle_or_cup,train,train,31203
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann7__ch0.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,7,0,drinking,bottle_or_cup,train,train,7643
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann7__ch1.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,7,1,drinking,bottle_or_cup,train,train,7733
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann7__ch2.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,7,2,drinking,bottle_or_cup,train,train,7804
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann27__ch0.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,27,0,drinking,bottle_or_cup,train,train,12390
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann27__ch1.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,27,1,drinking,bottle_or_cup,train,train,12479
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann27__ch2.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,27,2,drinking,bottle_or_cup,train,train,12568
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann27__ch3.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,27,3,drinking,bottle_or_cup,train,train,12658
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann27__ch4.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,27,4,drinking,bottle_or_cup,train,train,12746
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann27__ch5.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,27,5,drinking,bottle_or_cup,train,train,12835
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann27__ch6.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,27,6,drinking,bottle_or_cup,train,train,12905
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann79__ch0.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,79,0,drinking,bottle_or_cup,train,train,32122
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann79__ch1.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,79,1,drinking,bottle_or_cup,train,train,32211
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann79__ch2.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,79,2,drinking,bottle_or_cup,train,train,32291
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann88__ch0.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,88,0,drinking,bottle_or_cup,train,train,35244
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann88__ch1.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,88,1,drinking,bottle_or_cup,train,train,35334
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann88__ch2.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,88,2,drinking,bottle_or_cup,train,train,35425
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann88__ch3.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,88,3,drinking,bottle_or_cup,train,train,35499
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann103__ch0.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,103,0,drinking,bottle_or_cup,train,train,41173
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann103__ch1.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,103,1,drinking,bottle_or_cup,train,train,41246
ceiling__run1_2018-05-30-10-11-09.ids_3__vp14__ann20__ch0.jpg,ceiling,14,vp14/run1_2018-05-30-10-11-09.ids_3,20,0,drinking,bottle_or_cup,test,val,11699
ceiling__run1_2018-05-30-10-11-09.ids_3__vp14__ann20__ch1.jpg,ceiling,14,vp14/run1_2018-05-30-10-11-09.ids_3,20,1,drinking,bottle_or_cup,test,val,11789
ceiling__run1_2018-05-30-10-11-09.ids_3__vp14__ann20__ch2.jpg,ceiling,14,vp14/run1_2018-05-30-10-11-09.ids_3,20,2,drinking,bottle_or_cup,test,val,11836
ceiling__run1_2018-05-30-10-11-09.ids_3__vp14__ann53__ch0.jpg,ceiling,14,vp14/run1_2018-05-30-10-11-09.ids_3,53,0,drinking,bottle_or_cup,test,val,23841
ceiling__run1_2018-05-30-10-11-09.ids_3__vp14__ann53__ch1.jpg,ceiling,14,vp14/run1_2018-05-30-10-11-09.ids_3,53,1,drinking,bottle_or_cup,test,val,23894
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann11__ch0.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,11,0,drinking,bottle_or_cup,test,val,7524
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann11__ch1.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,11,1,drinking,bottle_or_cup,test,val,7595
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann82__ch0.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,82,0,drinking,bottle_or_cup,test,val,32130
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann82__ch1.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,82,1,drinking,bottle_or_cup,test,val,32205
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann100__ch0.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,100,0,drinking,bottle_or_cup,test,val,39890
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann100__ch1.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,100,1,drinking,bottle_or_cup,test,val,39980
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann100__ch2.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,100,2,drinking,bottle_or_cup,test,val,40070
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann100__ch3.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,100,3,drinking,bottle_or_cup,test,val,40137
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann16__ch0.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,16,0,drinking,bottle_or_cup,train,val,8973
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann16__ch1.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,16,1,drinking,bottle_or_cup,train,val,9027
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann20__ch0.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,20,0,drinking,bottle_or_cup,train,val,9930
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann20__ch1.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,20,1,drinking,bottle_or_cup,train,val,9979
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann78__ch0.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,78,0,drinking,bottle_or_cup,train,val,20291
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann78__ch1.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,78,1,drinking,bottle_or_cup,train,val,20367
ceiling__run2_2018-05-30-13-34-33.ids_3__vp15__ann23__ch0.jpg,ceiling,15,vp15/run2_2018-05-30-13-34-33.ids_3,23,0,drinking,bottle_or_cup,train,val,11365
ceiling__run2_2018-05-30-13-34-33.ids_3__vp15__ann23__ch1.jpg,ceiling,15,vp15/run2_2018-05-30-13-34-33.ids_3,23,1,drinking,bottle_or_cup,train,val,11423
ceiling__run2_2018-05-30-13-34-33.ids_3__vp15__ann34__ch0.jpg,ceiling,15,vp15/run2_2018-05-30-13-34-33.ids_3,34,0,drinking,bottle_or_cup,train,val,12775
ceiling__run1_2018-05-22-15-10-41.ids_3__vp5__ann35__ch0.jpg,ceiling,5,vp5/run1_2018-05-22-15-10-41.ids_3,35,0,drinking,bottle_or_cup,train,test,18820
ceiling__run1_2018-05-22-15-10-41.ids_3__vp5__ann35__ch1.jpg,ceiling,5,vp5/run1_2018-05-22-15-10-41.ids_3,35,1,drinking,bottle_or_cup,train,test,18911
ceiling__run1_2018-05-22-15-10-41.ids_3__vp5__ann35__ch2.jpg,ceiling,5,vp5/run1_2018-05-22-15-10-41.ids_3,35,2,drinking,bottle_or_cup,train,test,18971
ceiling__run2b_2018-05-22-15-50-07.ids_3__vp5__ann72__ch0.jpg,ceiling,5,vp5/run2b_2018-05-22-15-50-07.ids_3,72,0,drinking,bottle_or_cup,train,test,27447
ceiling__run2b_2018-05-22-15-50-07.ids_3__vp5__ann72__ch1.jpg,ceiling,5,vp5/run2b_2018-05-22-15-50-07.ids_3,72,1,drinking,bottle_or_cup,train,test,27517
ceiling__run2b_2018-05-22-15-50-07.ids_3__vp5__ann79__ch0.jpg,ceiling,5,vp5/run2b_2018-05-22-15-50-07.ids_3,79,0,drinking,bottle_or_cup,train,test,29096
ceiling__run2b_2018-05-22-15-50-07.ids_3__vp5__ann79__ch1.jpg,ceiling,5,vp5/run2b_2018-05-22-15-50-07.ids_3,79,1,drinking,bottle_or_cup,train,test,29168
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann44__ch0.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,44,0,drinking,bottle_or_cup,train,test,20411
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann47__ch0.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,47,0,drinking,bottle_or_cup,train,test,20584
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann77__ch0.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,77,0,drinking,bottle_or_cup,train,test,30117
ceiling__run2_2018-05-24-14-35-56.ids_3__vp11__ann14__ch0.jpg,ceiling,11,vp11/run2_2018-05-24-14-35-56.ids_3,14,0,drinking,bottle_or_cup,train,test,6442
ceiling__run2_2018-05-24-14-35-56.ids_3__vp11__ann14__ch1.jpg,ceiling,11,vp11/run2_2018-05-24-14-35-56.ids_3,14,1,drinking,bottle_or_cup,train,test,6495
ceiling__run2_2018-05-24-14-35-56.ids_3__vp11__ann45__ch0.jpg,ceiling,11,vp11/run2_2018-05-24-14-35-56.ids_3,45,0,drinking,bottle_or_cup,train,test,12645
ceiling__run2_2018-05-24-14-35-56.ids_3__vp11__ann66__ch0.jpg,ceiling,11,vp11/run2_2018-05-24-14-35-56.ids_3,66,0,drinking,bottle_or_cup,train,test,16892
ceiling__run2_2018-05-24-14-35-56.ids_3__vp11__ann66__ch1.jpg,ceiling,11,vp11/run2_2018-05-24-14-35-56.ids_3,66,1,drinking,bottle_or_cup,train,test,16942
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann46__ch0.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,46,0,drinking,bottle_or_cup,train,test,25039
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann46__ch1.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,46,1,drinking,bottle_or_cup,train,test,25129
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann46__ch2.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,46,2,drinking,bottle_or_cup,train,test,25219
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann46__ch3.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,46,3,drinking,bottle_or_cup,train,test,25309
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann46__ch4.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,46,4,drinking,bottle_or_cup,train,test,25357
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann56__ch0.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,56,0,drinking,bottle_or_cup,train,test,24115
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann56__ch1.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,56,1,drinking,bottle_or_cup,train,test,24206
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann56__ch2.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,56,2,drinking,bottle_or_cup,train,test,24296
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann56__ch3.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,56,3,drinking,bottle_or_cup,train,test,24379
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann38__ch0.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,38,0,drinking,bottle_or_cup,train,train,12532
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann38__ch1.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,38,1,drinking,bottle_or_cup,train,train,12622
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann38__ch2.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,38,2,drinking,bottle_or_cup,train,train,12671
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann55__ch0.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,55,0,drinking,bottle_or_cup,train,train,16824
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann55__ch1.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,55,1,drinking,bottle_or_cup,train,train,16913
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann55__ch2.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,55,2,drinking,bottle_or_cup,train,train,16996
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann99__ch0.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,99,0,drinking,bottle_or_cup,train,train,26923
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann99__ch1.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,99,1,drinking,bottle_or_cup,train,train,27003
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann114__ch0.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,114,0,drinking,bottle_or_cup,train,train,29271
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann114__ch1.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,114,1,drinking,bottle_or_cup,train,train,29344
steering_wheel__run2_2018-05-29-14-33-44.ids_4__vp1__ann46__ch0.jpg,steering_wheel,1,vp1/run2_2018-05-29-14-33-44.ids_4,46,0,drinking,bottle_or_cup,train,train,21337
steering_wheel__run2_2018-05-29-14-33-44.ids_4__vp1__ann46__ch1.jpg,steering_wheel,1,vp1/run2_2018-05-29-14-33-44.ids_4,46,1,drinking,bottle_or_cup,train,train,21427
steering_wheel__run2_2018-05-29-14-33-44.ids_4__vp1__ann46__ch2.jpg,steering_wheel,1,vp1/run2_2018-05-29-14-33-44.ids_4,46,2,drinking,bottle_or_cup,train,train,21486
steering_wheel__run1_2018-05-03-14-08-31.ids_4__vp2__ann75__ch0.jpg,steering_wheel,2,vp2/run1_2018-05-03-14-08-31.ids_4,75,0,drinking,bottle_or_cup,train,train,40575
steering_wheel__run1_2018-05-03-14-08-31.ids_4__vp2__ann75__ch1.jpg,steering_wheel,2,vp2/run1_2018-05-03-14-08-31.ids_4,75,1,drinking,bottle_or_cup,train,train,40665
steering_wheel__run1_2018-05-03-14-08-31.ids_4__vp2__ann75__ch2.jpg,steering_wheel,2,vp2/run1_2018-05-03-14-08-31.ids_4,75,2,drinking,bottle_or_cup,train,train,40720
steering_wheel__run2_2018-05-24-17-22-26.ids_4__vp2__ann42__ch0.jpg,steering_wheel,2,vp2/run2_2018-05-24-17-22-26.ids_4,42,0,drinking,bottle_or_cup,train,train,21381
steering_wheel__run2_2018-05-24-17-22-26.ids_4__vp2__ann42__ch1.jpg,steering_wheel,2,vp2/run2_2018-05-24-17-22-26.ids_4,42,1,drinking,bottle_or_cup,train,train,21471
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann76__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,76,0,drinking,bottle_or_cup,train,train,31750
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann76__ch1.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,76,1,drinking,bottle_or_cup,train,train,31832
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann85__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,85,0,drinking,bottle_or_cup,train,train,33795
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann85__ch1.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,85,1,drinking,bottle_or_cup,train,train,33885
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann85__ch2.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,85,2,drinking,bottle_or_cup,train,train,33974
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann85__ch3.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,85,3,drinking,bottle_or_cup,train,train,34064
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann85__ch4.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,85,4,drinking,bottle_or_cup,train,train,34154
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann85__ch5.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,85,5,drinking,bottle_or_cup,train,train,34245
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann85__ch6.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,85,6,drinking,bottle_or_cup,train,train,34336
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann85__ch7.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,85,7,drinking,bottle_or_cup,train,train,34396
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann88__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,88,0,drinking,bottle_or_cup,train,train,34589
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann88__ch1.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,88,1,drinking,bottle_or_cup,train,train,34652
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann92__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,92,0,drinking,bottle_or_cup,train,train,35480
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann92__ch1.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,92,1,drinking,bottle_or_cup,train,train,35530
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann93__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,93,0,drinking,bottle_or_cup,train,train,36056
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann93__ch1.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,93,1,drinking,bottle_or_cup,train,train,36125
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann96__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,96,0,drinking,bottle_or_cup,train,train,36798
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann104__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,104,0,drinking,bottle_or_cup,train,train,38268
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann104__ch1.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,104,1,drinking,bottle_or_cup,train,train,38323
steering_wheel__run2_2018-05-29-16-03-37.ids_4__vp3__ann82__ch0.jpg,steering_wheel,3,vp3/run2_2018-05-29-16-03-37.ids_4,82,0,drinking,bottle_or_cup,train,train,30948
steering_wheel__run2_2018-05-29-16-03-37.ids_4__vp3__ann82__ch1.jpg,steering_wheel,3,vp3/run2_2018-05-29-16-03-37.ids_4,82,1,drinking,bottle_or_cup,train,train,31007
steering_wheel__run1_2018-05-22-13-28-51.ids_4__vp4__ann29__ch0.jpg,steering_wheel,4,vp4/run1_2018-05-22-13-28-51.ids_4,29,0,drinking,bottle_or_cup,train,train,17755
steering_wheel__run1_2018-05-22-13-28-51.ids_4__vp4__ann29__ch1.jpg,steering_wheel,4,vp4/run1_2018-05-22-13-28-51.ids_4,29,1,drinking,bottle_or_cup,train,train,17844
steering_wheel__run1_2018-05-22-13-28-51.ids_4__vp4__ann29__ch2.jpg,steering_wheel,4,vp4/run1_2018-05-22-13-28-51.ids_4,29,2,drinking,bottle_or_cup,train,train,17933
steering_wheel__run2_2018-05-22-14-25-04.ids_4__vp4__ann19__ch0.jpg,steering_wheel,4,vp4/run2_2018-05-22-14-25-04.ids_4,19,0,drinking,bottle_or_cup,train,train,17551
steering_wheel__run2_2018-05-22-14-25-04.ids_4__vp4__ann19__ch1.jpg,steering_wheel,4,vp4/run2_2018-05-22-14-25-04.ids_4,19,1,drinking,bottle_or_cup,train,train,17641
steering_wheel__run2_2018-05-22-14-25-04.ids_4__vp4__ann19__ch2.jpg,steering_wheel,4,vp4/run2_2018-05-22-14-25-04.ids_4,19,2,drinking,bottle_or_cup,train,train,17715
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann90__ch0.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,90,0,drinking,bottle_or_cup,train,train,46611
